dataset,backbone,num_clients,beta,method,sample_index,true_label,tsne_x,tsne_y,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2274,7,-31.548006,30.851479,0.07304770,0.14175789,0.14681387,0.10895993,0.13889210,0.10234248,0.12632528,0.16186075
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2275,7,-19.507601,25.584059,0.08393782,0.14161816,0.14199956,0.09691637,0.12199523,0.12882558,0.13045797,0.15424940
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2276,6,-24.765911,-36.616226,0.07273567,0.16478293,0.09500588,0.15637697,0.09867343,0.13407071,0.14688960,0.13146482
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2277,3,9.173128,-51.763584,0.07863867,0.15083915,0.08574731,0.21455483,0.10167295,0.09826857,0.15921862,0.11105988
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2278,6,-26.735544,-24.401693,0.07094678,0.16303056,0.09200210,0.14142472,0.09443721,0.16041613,0.15162058,0.12612195
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2279,0,9.950275,-41.839787,0.07635141,0.14228643,0.06946457,0.20550036,0.10771869,0.11891020,0.16996235,0.10980598
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2280,7,-28.659767,17.783350,0.06562087,0.14710476,0.13181648,0.12029544,0.13475256,0.12194372,0.13542430,0.14304189
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2281,0,-12.676840,-26.819277,0.08189839,0.14605424,0.08481301,0.16930249,0.09614599,0.11732666,0.18402687,0.12043236
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2282,3,14.805792,-48.042244,0.07250759,0.14605120,0.07137132,0.21680444,0.09765470,0.10609446,0.17695282,0.11256337
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2283,4,-31.888695,18.178686,0.07420836,0.14854683,0.12448639,0.12085267,0.13410492,0.09976092,0.14427744,0.15376246
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2284,1,-24.033747,-17.490482,0.07559735,0.14761066,0.09083247,0.14581151,0.10208293,0.15933514,0.15888216,0.11984782
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2285,7,-27.901949,37.828236,0.08132813,0.13465433,0.15489915,0.09821191,0.13938217,0.10529836,0.12326603,0.16295999
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2286,0,-10.054932,-27.634523,0.07509060,0.14102624,0.07249468,0.17651682,0.09663407,0.13968423,0.18069950,0.11785388
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2287,3,-23.404932,-25.742878,0.08264248,0.14522719,0.09688809,0.14803119,0.11077834,0.13577068,0.15557651,0.12508553
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2288,2,-41.518269,22.939404,0.07206008,0.17755559,0.14286688,0.13308747,0.10172877,0.08053301,0.13916031,0.15300789
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2289,4,-28.076202,4.540046,0.06599757,0.13916123,0.10850834,0.13908680,0.13457933,0.11726584,0.15003918,0.14536168
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2290,2,-41.458347,34.113033,0.07116054,0.16482897,0.15228280,0.09914178,0.13624534,0.08769549,0.11762711,0.17101797
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2291,7,-32.307079,21.231230,0.06556744,0.14698632,0.14152838,0.12545389,0.13262783,0.09971768,0.13638754,0.15173090
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2292,3,-14.383998,-51.062752,0.07086185,0.17431584,0.07602260,0.18609612,0.10525426,0.11063940,0.16050021,0.11630972
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2293,3,6.782664,-32.951717,0.07506236,0.13293329,0.07328139,0.19142310,0.11078530,0.13454846,0.16940297,0.11256313
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2294,7,-30.210411,37.500290,0.06890208,0.14484362,0.14931566,0.09894253,0.13720165,0.10980790,0.11734428,0.17364226
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2295,3,18.169109,-51.046730,0.07284377,0.14274840,0.07198922,0.23224665,0.09416443,0.10256684,0.16624273,0.11719798
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2296,2,-40.697945,27.847841,0.06738859,0.16786969,0.15261884,0.11455539,0.11941510,0.08029280,0.13486437,0.16299519
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2297,1,-12.770878,-35.078453,0.07699604,0.15274195,0.08359440,0.17108999,0.09391280,0.14975375,0.15042742,0.12148363
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2298,1,10.575307,-56.427826,0.07568859,0.14682150,0.06738480,0.22309829,0.08437447,0.12861700,0.16263114,0.11138421
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2299,0,1.622514,-40.043781,0.09447332,0.15768354,0.05856114,0.18232167,0.08524501,0.11573979,0.18598384,0.11999171
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2300,3,10.699592,-52.379070,0.07626282,0.15426615,0.07424381,0.23036531,0.10418786,0.09128431,0.15451078,0.11487895
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2301,7,-33.181793,33.547592,0.07538901,0.14316744,0.15687494,0.10841379,0.13508511,0.09295690,0.12220028,0.16591254
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2302,1,16.524820,-56.665474,0.06828405,0.14869455,0.07818544,0.22958523,0.08720450,0.08484391,0.17950447,0.12369787
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2303,2,-6.386107,-58.419403,0.06043546,0.16285533,0.11285587,0.18700548,0.07356317,0.08996548,0.17792514,0.13539404
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2304,1,-13.031631,-33.921143,0.07086311,0.15381913,0.08395164,0.16848773,0.09171798,0.14769644,0.16354243,0.11992155
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2305,1,-10.342756,-51.880623,0.07206724,0.15614939,0.08467034,0.17831638,0.09814959,0.11719634,0.15486346,0.13858728
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2306,6,-11.321137,-43.310135,0.07517952,0.16791055,0.08125255,0.18181001,0.09060632,0.13395545,0.15839137,0.11089420
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2307,3,12.902850,-46.582874,0.07250763,0.13866803,0.07347006,0.21153016,0.10636820,0.10712160,0.17534919,0.11498509
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2308,1,-36.804390,-23.948696,0.08675472,0.14745851,0.10132074,0.12835942,0.10586157,0.14676616,0.15764570,0.12583318
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2309,3,0.703419,-31.722664,0.07275998,0.13066168,0.08346722,0.18771793,0.10332994,0.13242267,0.16689155,0.12274904
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2310,3,-7.920287,-28.294641,0.06841824,0.14652853,0.08178531,0.17242406,0.10351803,0.14351268,0.16885982,0.11495335
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2311,5,-15.255856,-21.054806,0.07536160,0.12557019,0.09958821,0.15306832,0.10826366,0.12711705,0.18570361,0.12532735
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2312,1,-24.284655,-20.887747,0.06962297,0.15373600,0.09184194,0.14520244,0.09018477,0.16255800,0.17835315,0.10850075
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2313,7,-30.632996,27.331615,0.06943383,0.14240289,0.14584841,0.11098650,0.13286920,0.10935668,0.13025209,0.15885040
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2314,1,5.156909,-59.283623,0.06566070,0.16473134,0.08222301,0.21714285,0.08102871,0.10907802,0.16163781,0.11849755
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2315,3,1.974307,-35.192898,0.06852467,0.13582028,0.08232970,0.18293692,0.10588873,0.12198157,0.18835385,0.11416430
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2316,1,6.773777,-60.179836,0.07875150,0.16595940,0.08057292,0.21388327,0.08023316,0.09654691,0.16940032,0.11465257
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2317,2,-34.252369,-2.655309,0.07093009,0.15683703,0.12013411,0.15322335,0.10498392,0.08501241,0.16404544,0.14483358
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2318,7,-25.577356,35.453773,0.07483397,0.13225661,0.14888076,0.09373644,0.14619920,0.11660894,0.11301015,0.17447391
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2319,2,-35.883781,-3.422750,0.06165827,0.17574471,0.10634436,0.15256011,0.10049203,0.10282069,0.16291024,0.13746960
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2320,3,-3.193752,-43.065098,0.06960596,0.14568853,0.08801392,0.19369732,0.09974314,0.11943262,0.16996521,0.11385326
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2321,5,-30.113108,-15.186717,0.06623005,0.13338095,0.08638686,0.13989529,0.10416726,0.17357695,0.18607680,0.11028588
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2322,3,-17.133278,-23.256002,0.07389455,0.14229155,0.09070498,0.15790005,0.10360453,0.14241338,0.16705476,0.12213622
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2323,1,1.317830,-47.280640,0.07913779,0.14471777,0.08232163,0.20957011,0.08838705,0.11813364,0.16465588,0.11307612
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2324,3,-18.249578,-18.145248,0.07129954,0.13145238,0.07487888,0.15780336,0.09367335,0.15878022,0.18701915,0.12509315
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2325,4,-30.608723,3.055723,0.07714340,0.15239587,0.11118449,0.14016476,0.12381826,0.08978422,0.15976581,0.14574319
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2326,7,-22.933973,34.129642,0.07191758,0.13924852,0.14428166,0.09432826,0.13357446,0.12347692,0.12632330,0.16684933
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2327,2,-36.042206,29.015814,0.07731629,0.15427186,0.14821877,0.10889055,0.12511033,0.10137527,0.12433813,0.16047876
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2328,1,12.554045,-43.982445,0.06981894,0.13409407,0.07189682,0.21382254,0.10197530,0.11165401,0.18028107,0.11645722
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2329,3,-18.583052,-24.569431,0.07297855,0.14704713,0.10031576,0.15494929,0.10370196,0.13511819,0.17691329,0.10897581
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2330,7,-27.682053,25.204981,0.08196857,0.13819353,0.14193901,0.10610218,0.12924801,0.11025099,0.13736455,0.15493315
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2331,7,-19.654684,25.784620,0.08583317,0.13927248,0.13317856,0.09901594,0.13031380,0.13053006,0.12979318,0.15206276
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2332,3,-16.102108,-20.725967,0.06907518,0.12889092,0.09009592,0.15264580,0.11161375,0.13829841,0.18141842,0.12796155
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2333,3,9.662720,-50.829685,0.07324335,0.15250456,0.07827442,0.21492489,0.11373449,0.09774017,0.16123983,0.10833827
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2334,5,11.078544,-32.838688,0.06988335,0.14198150,0.08083271,0.19920427,0.10276241,0.13342366,0.15901785,0.11289434
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2335,1,-6.556275,-37.962261,0.06010934,0.16704735,0.08230501,0.18399958,0.08580408,0.14511290,0.16321072,0.11241101
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2336,6,-32.055580,-27.445238,0.07504471,0.16064100,0.10238252,0.13480663,0.10324097,0.13582399,0.17458265,0.11347759
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2337,4,-28.812222,1.299065,0.06742117,0.14752884,0.09583540,0.14738540,0.13141960,0.11537209,0.16105691,0.13398062
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2338,6,-9.675570,-38.781868,0.07934115,0.15633166,0.07955168,0.18183035,0.09142929,0.13647217,0.15916355,0.11588016
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2339,5,13.186386,-13.644004,0.06840010,0.13133366,0.08222219,0.18879142,0.10859389,0.14436376,0.15346026,0.12283474
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2340,5,-30.565664,-15.392857,0.06239505,0.14024702,0.09381187,0.13511018,0.09571043,0.17017615,0.18690094,0.11564830
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2341,1,-0.052223,-59.589497,0.07269483,0.17287940,0.07373755,0.21277106,0.08557572,0.11704023,0.15661222,0.10868897
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2342,1,-7.136580,-43.373589,0.07856574,0.16021478,0.07965799,0.18403277,0.08441363,0.11495016,0.17643081,0.12173413
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2343,1,-10.453823,-30.595221,0.06309072,0.14701046,0.08115068,0.17675644,0.10075834,0.13451655,0.18659070,0.11012613
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2344,3,23.595972,-49.949837,0.07186235,0.14341600,0.07080930,0.23985077,0.09947318,0.09909264,0.15815063,0.11734517
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2345,6,-36.369984,-26.684643,0.08420864,0.15325245,0.10143624,0.13805722,0.11318761,0.13745807,0.15888344,0.11351640
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2346,4,-20.162882,30.081911,0.07456697,0.13500434,0.13492827,0.09649853,0.14674415,0.12390179,0.12856738,0.15978853
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2347,3,16.809736,-50.616585,0.07527399,0.13630667,0.08194470,0.22825690,0.09657177,0.09725726,0.17562167,0.10876705
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2348,7,-20.698769,28.145636,0.07436885,0.13877344,0.14022885,0.09837358,0.14083776,0.12618569,0.13033877,0.15089302
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2349,3,9.485293,-39.916298,0.07801880,0.13248648,0.07396948,0.20407200,0.09847448,0.12331506,0.17855527,0.11110847
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2350,1,-6.742864,-38.026829,0.06538502,0.16002849,0.07977930,0.18706602,0.08469765,0.14382999,0.15780619,0.12140734
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2351,6,-16.457655,-42.466278,0.07787447,0.16502553,0.08859418,0.16774519,0.09868911,0.12693104,0.16163836,0.11350206
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2352,6,-7.079492,-55.565205,0.07465697,0.17142065,0.08723445,0.19843556,0.09402274,0.10809383,0.14499640,0.12113936
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2353,1,-21.473835,-24.831667,0.08088057,0.13790242,0.10354999,0.14860786,0.11266965,0.12858191,0.16847382,0.11933370
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2354,6,-25.982775,-30.975588,0.07592022,0.16362350,0.09423184,0.14819525,0.09595141,0.14353502,0.15734731,0.12119547
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2355,3,-27.848110,-32.063454,0.08133382,0.15332414,0.09482970,0.14666390,0.09533921,0.14070149,0.15154512,0.13626267
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2356,2,-38.377995,20.243357,0.06803167,0.15325490,0.13325015,0.13285406,0.13623753,0.08720107,0.14257634,0.14659427
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2357,2,-23.298925,-6.800778,0.08699086,0.14835401,0.09698480,0.16076580,0.11570088,0.11257322,0.14891042,0.12972003
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2358,4,-29.668165,6.453854,0.05949354,0.13693893,0.10765039,0.13651575,0.12973966,0.11402386,0.17627212,0.13936573
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2359,0,-21.736235,-25.112991,0.08982126,0.14541882,0.09438939,0.14482091,0.10909440,0.13588861,0.16657887,0.11398770
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2360,1,4.750832,-49.727844,0.07058458,0.15528478,0.08308730,0.19867612,0.10473403,0.10928071,0.15959956,0.11875291
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2361,3,8.499113,-60.723866,0.07084151,0.17065042,0.07522591,0.21878390,0.08794275,0.10717389,0.16273910,0.10664257
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2362,6,-24.793756,-35.117027,0.07671367,0.18170413,0.08925501,0.14728837,0.09637520,0.13381056,0.15674387,0.11810918
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2363,3,-24.532967,-48.409016,0.07998199,0.15620388,0.09401758,0.17134748,0.11560975,0.10092722,0.15108168,0.13083032
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2364,3,21.781851,-48.634861,0.06119918,0.14921199,0.07025957,0.23658371,0.10061605,0.11098686,0.16274399,0.10839865
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2365,1,-22.881254,-18.312553,0.08198999,0.14046633,0.08907940,0.15392876,0.10476603,0.15240310,0.16630171,0.11106472
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2366,7,-20.867693,23.299652,0.08974747,0.14281777,0.12889344,0.10863955,0.13022588,0.11844688,0.12331507,0.15791391
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2367,7,-27.361801,22.799969,0.07299401,0.14764173,0.14089240,0.10771981,0.12818407,0.11401331,0.14178897,0.14676571
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2368,1,-3.422225,-33.581928,0.07221843,0.14234588,0.08284917,0.18703462,0.09199593,0.14097767,0.15810789,0.12447042
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2369,3,7.025573,-53.214153,0.06801743,0.15093599,0.07607365,0.21778148,0.09862749,0.10093216,0.15845744,0.12917432
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2370,7,-34.341923,19.708933,0.06533508,0.14832811,0.13644794,0.12255660,0.12048247,0.10939810,0.14627646,0.15117528
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2371,1,-4.369440,-39.642368,0.06687834,0.15557392,0.07891651,0.19939706,0.09089066,0.13292719,0.16154833,0.11386798
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2372,1,8.982737,-60.940201,0.07139677,0.17871071,0.06365205,0.22525705,0.07317744,0.10915142,0.17022815,0.10842636
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2373,1,3.959087,-57.991547,0.07010940,0.15975600,0.08087602,0.21708231,0.08055021,0.09927480,0.15795505,0.13439623
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2374,5,-29.796589,-18.004005,0.06948448,0.13173954,0.10031437,0.14035875,0.10138845,0.16226123,0.17385113,0.12060200
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2375,1,-3.405573,-44.028065,0.07003850,0.15340596,0.08454092,0.18991397,0.09137075,0.12338148,0.16914952,0.11819892
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2376,7,-26.861027,24.042059,0.07193070,0.14787945,0.13679388,0.10683184,0.13294519,0.11455091,0.13365418,0.15541385
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2377,1,18.407330,-56.564213,0.06771996,0.14258660,0.06893206,0.23866764,0.07913173,0.10898239,0.17386989,0.12010971
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2378,4,-28.350889,10.002783,0.07474131,0.13894907,0.11742712,0.12178180,0.12272668,0.12131671,0.15355796,0.14949940
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2379,1,-22.528275,-17.618092,0.07184841,0.14866218,0.08457170,0.15477589,0.09735815,0.15894356,0.17242143,0.11141869
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2380,6,0.140455,-42.631241,0.07421998,0.15691328,0.07552782,0.19863796,0.08824988,0.11968776,0.17662527,0.11013809
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2381,5,-33.161201,-16.220264,0.06838310,0.13677669,0.09994330,0.12125993,0.10664085,0.16844809,0.18235013,0.11619791
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2382,1,2.501386,-58.394001,0.06862002,0.16654611,0.07651681,0.21572120,0.09942570,0.09119859,0.15939994,0.12257164
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2383,0,14.469208,-48.060951,0.06650402,0.14125335,0.07333853,0.21612963,0.10493511,0.10400229,0.18327777,0.11055931
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2384,6,2.464222,-60.242847,0.06364797,0.18800059,0.07629681,0.21580824,0.09318849,0.09421442,0.15286729,0.11597611
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2385,4,-28.012911,2.725113,0.06486297,0.14169046,0.10485773,0.14751571,0.13584091,0.10951653,0.14286928,0.15284641
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2386,6,-13.455976,-49.784069,0.07547125,0.16236997,0.08660795,0.17482015,0.09904431,0.11453225,0.16334647,0.12380765
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2387,2,-38.605480,19.457983,0.07205997,0.14378674,0.12856488,0.14510830,0.12644967,0.08090721,0.13794762,0.16517560
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2388,5,-6.834655,-24.493990,0.06390739,0.14126343,0.08160186,0.16866322,0.12111896,0.13271575,0.16728099,0.12344845
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2389,4,-26.384106,15.759430,0.07246188,0.13530512,0.11272978,0.11470301,0.14545289,0.12248157,0.14628553,0.15058020
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2390,3,-33.360691,8.966930,0.08594944,0.14001653,0.12146816,0.12020066,0.12752928,0.12420691,0.15348238,0.12714662
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2391,5,-21.281284,-15.136600,0.06914499,0.15581195,0.08714284,0.16837361,0.09551556,0.15574995,0.15770638,0.11055470
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2392,7,-21.487898,29.618259,0.07201131,0.13864671,0.14504278,0.09858509,0.13788842,0.12356659,0.12740566,0.15685342
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2393,7,-23.758692,35.289810,0.07075185,0.14102925,0.15294123,0.09713598,0.13426822,0.11983609,0.12664080,0.15739657
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2394,4,-28.410639,6.251703,0.06274036,0.13732573,0.10176261,0.13390307,0.13321109,0.12244675,0.16381645,0.14479399
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2395,1,-0.338409,-56.684467,0.07294552,0.16610660,0.08092099,0.20424961,0.08455428,0.11132866,0.15774728,0.12214708
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2396,6,-9.371866,-43.739464,0.07708010,0.15708114,0.08119426,0.18138075,0.10072211,0.12240943,0.16742800,0.11270422
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2397,6,-12.282148,-44.654438,0.07170708,0.16590662,0.08237584,0.18362433,0.09538718,0.13288684,0.14831202,0.11980012
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2398,6,-29.271822,-28.641161,0.07929774,0.16140413,0.10206957,0.13443583,0.09311262,0.14825469,0.16228747,0.11913791
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2399,6,-29.790487,-35.272823,0.08304946,0.17715789,0.10291670,0.12954295,0.09614095,0.13322817,0.15915820,0.11880570
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2400,7,-28.938457,19.939529,0.07498242,0.13617207,0.13612433,0.11771642,0.12862004,0.11074905,0.14202663,0.15360902
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2401,1,-14.806392,-31.058670,0.07439108,0.15089457,0.09345193,0.16993611,0.09620281,0.13451523,0.16863045,0.11197781
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2402,3,10.341195,-51.827896,0.07943560,0.14617795,0.07988927,0.22420633,0.10454726,0.09466276,0.16118328,0.10989755
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2403,0,7.360056,-39.875648,0.07945315,0.13706045,0.06832354,0.19767535,0.10110831,0.11859524,0.17959689,0.11818714
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2404,3,-33.990871,-32.850189,0.07852849,0.15522647,0.10705410,0.13191792,0.11775007,0.11830217,0.16440026,0.12682053
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2405,6,-16.422655,-16.298822,0.07633619,0.14362358,0.08953548,0.15103398,0.11067662,0.14678264,0.15654565,0.12546590
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2406,6,-24.034456,-26.765219,0.07948417,0.14926350,0.09102609,0.15090239,0.10277499,0.14278214,0.16444752,0.11931922
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2407,6,-11.750196,-42.744999,0.07520294,0.16223361,0.07854675,0.18000995,0.09329597,0.13430038,0.16113509,0.11527534
bloodmnist_224,ResNet,3,0.01,DARE-Linear,2408,3,8.031054,-48.690643,0.07248640,0.14114527,0.07598522,0.20677719,0.11078902,0.10343827,0.16604097,0.12333762
